,Time,User,Tweet,Location,Retweets
513,2023-02-17 16:00:39+00:00,EINEnvironment,Global Warming Or Reversal Of A Cooling Trend? Study Sheds Light On Climate Change https://t.co/YVpfKsUhfa,"Washington, D.C.",0
514,2023-02-17 16:00:32+00:00,ProGloCommons,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…",Global,71
515,2023-02-17 15:59:39+00:00,beyond_reasons,RT @groth1945: 🆘My Friends and Fellow Americans . As promised my KEY FINDINGS  ( in two minutes lol 😂) of the IPCC: GLOBAL WARMING of 1.5C…,#Texit #LBGFJB,84
516,2023-02-17 15:59:24+00:00,BulldogMama1,"RT @Goandms: The People’s Party of Canada:  ISSUE
The Liberal government is spending billions of dollars at home and abroad to fight global…",Canada,4
517,2023-02-17 15:59:11+00:00,wavetossed,"RT @FredWalden9: @goddeketal Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the M…","Vancouver, BC",2
518,2023-02-17 15:58:26+00:00,SherryPerussina,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
519,2023-02-17 15:58:01+00:00,emmethdaavid,"@SebWrites Climate change can be a hot winter, a cold summer, tropical trees growing in New York. But “global warming” is heat.","Washington, DC",0
520,2023-02-17 15:58:01+00:00,kafka_douglas,"RT @Goandms: The People’s Party of Canada:  ISSUE
The Liberal government is spending billions of dollars at home and abroad to fight global…",,4
521,2023-02-17 15:57:34+00:00,runrightbayou,"@FamedCelebrity The climatistas still chirping about global warming (as many still do ignorantly), that makes them a climatista.  But most paid professional climatistas no longer use global warming......they're now using 'climate change', hence they're still climatistas.",,0
522,2023-02-17 15:57:13+00:00,MetaQuantaPro,"@MatthewWielicki ""Conversely, global warming before industrialization challenges proxy-based reconstructions of past climate. "" That's not a conundrum that's a refutation. So running the models in times before 1900 doesn't match the actual records. Even with all the numbers the model fails.","Ottawa, Ontario",0
523,2023-02-17 15:56:17+00:00,jrandsrbuilders,"@teslanoma @Tesla @elonmusk Can @zacuaoficial  recharge at those charging stations? Just curious if sharing is caring of if it's exclusive. -'There is no competition among electric cars because global warming concern to all of us, united we all fight against climate change'- @Nazareth_Black",,0
524,2023-02-17 15:56:09+00:00,MarkSerreze,@JunkScience A suggestion:  study up on climate science so that you can gain an appreciation of the difference between global warming and regional/local cooling.,"Boulder, CO",0
525,2023-02-17 15:56:01+00:00,talassael,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
526,2023-02-17 15:52:43+00:00,FChecker76,RT @BenjaminYumi8: @lyndon_staley @EdBohman @JimBowersclimb @GrahamKirk17 @TheDisproof @johnson_wrjohn1 @Stephen90045069 @brandondaly2018 @…,United States,4
527,2023-02-17 15:52:24+00:00,ClimateRetorts,"@BJChippindale @JasonRCravens @ClimateSkeptic4 @Stephen90045069 @FChecker76 @Willard1951 @stonecold603 @ejwwest @DavidInky @ElonSavedTwit @25_cycle @DawnTJ90 @NoPoke @MorseBart @suffect @BurgessPark2 @TimAllmanWriter @EdBohman @JediBerry @jimsafranek @Faktantarkast10 @Climate_Takes @ChrisBBacon3 @Climatehope2 @jdthatch1 @imperiallocust @TheDisproof @johnson_wrjohn1 @LHaden_Climate @ThruNoiz @KeillerDon @LemarbreStephen @Mike8Wallace @verycentrist @j70def @lyndon_staley @WHUT @EcoSenseNow @RStabb26 @EDavidAn @MartinJBern @AreYouDerp @canncr @PDemichel @RHMcK1 @outsanest @Robert76907841 @coug62 @Bos77 @MhehedZherting So you talk about global warming, you claim CO2 causes warming, you post a graph of CO2 and a graph of warming, you mention the IPCC, you tell me to ""eyeball it"", but your intent was not to show CO2 causes warming?

Hysterical.",Alberta,0
528,2023-02-17 15:52:06+00:00,b1e56df9ce6549f,"RT @great_thunberg: Climate lessons from the last global warming

https://t.co/c04uzmZRf5",usa,10
529,2023-02-17 15:51:25+00:00,jleedobbins,"RT @Mugaliens: @CassyWearsHeels Correct.  Meanwhile, Earth nears the peak of her FIFTH Interglacial Warming Period of the last half million…","Alabama, USA",3
530,2023-02-17 15:51:06+00:00,Andrew55Murray,"@GiftCee It’s all that acid rain, ozone hole, global warming, and my personal favourite, climate change that’s making dongs longer. 🤪",Northeast Scotland,0
531,2023-02-17 15:50:26+00:00,Bees3Three,"RT @RealDutchsinse: Irony:  

People like Greta Thunberg (from Sweden) complaining at the rest of the world about Global Warming / Climate…",,283
532,2023-02-17 15:50:25+00:00,jimembury,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Wellington, New Zealand",169
533,2023-02-17 15:49:45+00:00,ChuckuFina,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Michigan, USA",169
534,2023-02-17 15:49:34+00:00,WildBill2u2,RT @William16723077: BREAKING: 51 scientists claim that gas powered cars and stoves pose a new existential threat worse than Global Cooling…,Huntsville Al.,4
535,2023-02-17 15:48:29+00:00,reader_elijah,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Roscoe,169
536,2023-02-17 15:48:26+00:00,SebWrites,"@emmethdaavid Global warming refers to the general planetary trend...

Climate change refers to how this can make our environment more chaotic.",Edinburgh ~ Heart of Scotland!,0
537,2023-02-17 15:47:44+00:00,katiedyd2,"RT @great_thunberg: Climate lessons from the last global warming

https://t.co/c04uzmZRf5",Northeast USA,10
538,2023-02-17 15:47:41+00:00,LisaKMcj,RT @William16723077: BREAKING: 51 scientists claim that gas powered cars and stoves pose a new existential threat worse than Global Cooling…,"Texas, USA",4
539,2023-02-17 15:47:20+00:00,yesworldchennai,RT @rcwendh: Climate change is a hoax.  China is building a new coal burning power plant every 10 days.  All the trillions of dollars we ar…,Parrys,14
540,2023-02-17 15:47:13+00:00,tapicha9,"RT @JunkScience: No one has died because average global temperature has increased slightly since industrialization.

In fact, emissions and…",Mundo,33
541,2023-02-17 15:46:02+00:00,emmethdaavid,"@SebWrites Climate change could mean any change in climate, “such as global warming,” but global warming means only heat. There is an absolute difference.","Washington, DC",0
542,2023-02-17 15:45:20+00:00,magoo56438,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
543,2023-02-17 15:44:02+00:00,AndyB213,"@redpill2138 @itsJeffTiedrich A bought &amp; paid for tool for the then GoreBull Warming, then Climate Change, then Climate Crisis, now Climate Catastrophe crowd. She’ll say what she’s paid to say &amp; do it all with a manufactured scowl &amp; a gritty, condescending, “How DARE you?!?!”",,0
544,2023-02-17 15:44:01+00:00,jonashelseth,"RT @aitorehm: The world is likely to miss its goal of keeping global warming to 1.5º C — and that spells disaster for European cities.

In…","Brussels, Belgium",37
545,2023-02-17 15:43:57+00:00,Jules5570,RT @groth1945: 🆘My Friends and Fellow Americans . As promised my KEY FINDINGS  ( in two minutes lol 😂) of the IPCC: GLOBAL WARMING of 1.5C…,Out West,84
546,2023-02-17 15:43:49+00:00,RealDerekpotts,"RT @JunkScience: No one has died because average global temperature has increased slightly since industrialization.

In fact, emissions and…","London, Ontario",33
547,2023-02-17 15:43:27+00:00,mattmckillop,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…","Silver Spring, MD",146
548,2023-02-17 15:43:27+00:00,SebWrites,"@emmethdaavid They both lead to the same things...

Increase warming around the globe leads to more climate change. 

The reason why it is more often referred to as climate change is because of the fact that 'global warming' some times give the wrong impression.",Edinburgh ~ Heart of Scotland!,0
549,2023-02-17 15:41:52+00:00,Steveyeoman64,"@MikeHudema Global warming is a natural phenomenon,  before the ice age, the earth was warmer than it is now, all that is happening is the planet is returning to its original climate. No emergency, just another excuse to to fleece people of money.",,0
550,2023-02-17 15:41:05+00:00,PopsBackAgain,RT @groth1945: 🆘My Friends and Fellow Americans . As promised my KEY FINDINGS  ( in two minutes lol 😂) of the IPCC: GLOBAL WARMING of 1.5C…,,84
551,2023-02-17 15:39:36+00:00,JessicaYGong,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…","London, England",146
552,2023-02-17 15:39:32+00:00,cristiproist,"B. Zhang: Exploring the SST pattern effect on climate feedback and climate sensitivity in GFDL models

J Feng: How a stable Longwave feedback is maintained under global warming?

D Hartmann: The Antarctic ozone hole and the pattern effect on climate sensitivity

2/","Urbana, IL",0
553,2023-02-17 15:39:28+00:00,Susan36495963,RT @groth1945: 🆘My Friends and Fellow Americans . As promised my KEY FINDINGS  ( in two minutes lol 😂) of the IPCC: GLOBAL WARMING of 1.5C…,USA,84
554,2023-02-17 15:39:27+00:00,KathyTrezek,RT @groth1945: 🆘My Friends and Fellow Americans . As promised my KEY FINDINGS  ( in two minutes lol 😂) of the IPCC: GLOBAL WARMING of 1.5C…,"Arizona, USA",84
555,2023-02-17 15:39:18+00:00,ruairijfahy,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Ireland,169
556,2023-02-17 15:38:29+00:00,PaulHarvill,Check out this article: https://t.co/Jj1MQBQiie,Tallahassee & Florence Italy ,0
557,2023-02-17 15:38:15+00:00,rozoveanu,"RT @Goandms: The People’s Party of Canada:  ISSUE
The Liberal government is spending billions of dollars at home and abroad to fight global…",Canada,4
558,2023-02-17 15:37:44+00:00,GabsSydney26,RT @rcwendh: Climate change is a hoax.  China is building a new coal burning power plant every 10 days.  All the trillions of dollars we ar…,Sydney NSW OZ,14
559,2023-02-17 15:37:22+00:00,stephen47276303,"@JulieGreenHeart @FamedCelebrity No self responsible scientist would ever deny climate change. That's why the scammers and liars changed global warming to climate change. 
Only halfwits would look out of their windows and claim a climate emergency",,0
560,2023-02-17 15:37:00+00:00,emmethdaavid,"@SebWrites I’m talking about global warming, not climate change.","Washington, DC",0
561,2023-02-17 15:36:59+00:00,noah_gordon_,"Global warming will save lives in cold places while killing people in hot ones. Great @Harry_Stevens piece on a complex topic often left to climate deniers. It's like how adding CO2 increases plant growth, but not enough to outweigh drought &amp; heat stress. https://t.co/AmsHA6CSGQ",DC/Berlin,0
562,2023-02-17 15:36:41+00:00,ZimmerMaps,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…","Tucson, AZ",146
563,2023-02-17 15:36:23+00:00,UrbanitaAtonita,"RT @aitorehm: The world is likely to miss its goal of keeping global warming to 1.5º C — and that spells disaster for European cities.

In…",,37
564,2023-02-17 15:35:16+00:00,VirginiaClimate,"RT @MaibachEd: Today, we released our latest Climate Change in the American Mind polling report on global warming, psychological distress,…","Fairfax, Virginia",11
565,2023-02-17 15:35:03+00:00,NaMoPraveenKor,"#AadiMahotsav
The world needs to learn from tribal society’s lifestyle to fight against global challenges like climate challenge, global warming and other pressing issues: PM Modi. 
via NaMo App","Hyderabad, India",0
566,2023-02-17 15:34:14+00:00,RodMartinWriter,"@patriot_hammer @SenJohnKennedy Good one! And virtually everything the Climate Believers believe about the effects of Global Warming is backwards. Getting this RIGHT is actually relatively easy and simple -- as simple as ""hot air rises.""
https://t.co/v8YLCJ9Pmo","Earth, Sol",0
567,2023-02-17 15:33:35+00:00,Peter_Clark8,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Derby,169
568,2023-02-17 15:32:15+00:00,Chandra49318792,"#AadiMahotsav
The world needs to learn from tribal society’s lifestyle to fight against global challenges like climate challenge, global warming and other pressing issues: PM Modi.
via NaMo App",,0
569,2023-02-17 15:32:10+00:00,ByronJWalker,"RT @nicolas62574020: HAARP - High Frequency Active Auroral Research Program

HAARP Transmits high powered radio frequencies in the ionosphe…",U.S. and International,10
570,2023-02-17 15:31:24+00:00,boomlive_in,"There are several natural archives that record changes in the climate over time. The growth rings that form each year in trees, stalagmites and corals can be used to reconstruct past temperature

#ClimateChange 
https://t.co/KJAt5EzZhb","Mumbai, India",0
571,2023-02-17 15:31:24+00:00,RaveCozensHardy,"RT @ZaffranRiver: @BurgessPark2 @jason_lazer @Robert76907841 @softbearnet You seem a tad triggered, and confused about CO2 impacts on gse.…","Norwich, Norfolk",2
572,2023-02-17 15:31:04+00:00,LoveThisBar,RT @groth1945: 🆘My Friends and Fellow Americans . As promised my KEY FINDINGS  ( in two minutes lol 😂) of the IPCC: GLOBAL WARMING of 1.5C…,Earth,84
573,2023-02-17 15:30:58+00:00,Kijanamzalendo6,@gtourismforum @gtiu as you sit down always remember one thing we need public participation and awareness of the climate change and global warming factor @gtourismforum the time is now before the global challenge affect us,,0
574,2023-02-17 15:30:29+00:00,TheDeliaAspect,"Biden/Harris administration/their Air Space Intel not only incompetent &amp; a Nat’l Security risks,they keep on wasting taxpayer’s💰like blowing up a $13 hobby balloon with a taxpayer funded $400K missile spreading cancerous environmental global warming climate crisis causing debris https://t.co/hVnE317JHj",United States of America,0
575,2023-02-17 15:30:08+00:00,Living4Earth,"RT @great_thunberg: Climate lessons from the last global warming

https://t.co/c04uzmZRf5",Planet Earth,10
576,2023-02-17 15:29:30+00:00,pylons15,"RT @PaulEDawson: ExxonMobil's own climate science research, which began in the 1970s, accurately predicted the pace and severity of global…",Winnipeg,18
577,2023-02-17 15:29:07+00:00,blaklabsmatter,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
578,2023-02-17 15:28:17+00:00,Freya123Rufus,RT @William16723077: BREAKING: 51 scientists claim that gas powered cars and stoves pose a new existential threat worse than Global Cooling…,,4
579,2023-02-17 15:28:10+00:00,twogni,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Munich,169
580,2023-02-17 15:28:06+00:00,Goandms,"The People’s Party of Canada:  ISSUE
The Liberal government is spending billions of dollars at home and abroad to fight global warming—or “climate change” as it is now called to account for every natural weather event and its opposite.
* See PPC Platform for Facts and Solution","Niagara Falls, Ontario",4
581,2023-02-17 15:27:46+00:00,twoeyedloon,"@texutree @BrentLeeSDCIC For sure there are many unknowns and details to debate in climate science. But around the basic hypothesis of anthropogenic global warming, no, the science is definitive. It's happening and it's man-made.",UK,0
582,2023-02-17 15:27:16+00:00,jgmckinnon,"RT @RogerPielkeJr: This is very good . . . 

Will global warming make temperature less deadly? https://t.co/N4xEWrGeNK","Lubbock, TX",12
583,2023-02-17 15:26:16+00:00,RaveCozensHardy,"Always use Tineye to check the source of the graphs CC deniers use.
@BurgessPark2 used a graph by Robert Rohde - who wrote - Much of my work on wiki has been related to climate change/global warming.
https://t.co/qsJ8U9rvyS https://t.co/OYCHwzNMSy","Norwich, Norfolk",0
584,2023-02-17 15:26:03+00:00,climate_fact,"RT @FredWalden9: @BasedMikeLee Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the…",,1
585,2023-02-17 15:26:03+00:00,climate_fact,"RT @FredWalden9: @VivekGRamaswamy Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of…",,1
586,2023-02-17 15:26:02+00:00,climate_fact,"RT @FredWalden9: @gekaminsky Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the M…",,1
587,2023-02-17 15:25:58+00:00,MARIADA93348201,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
588,2023-02-17 15:25:51+00:00,FredWalden9,"@gekaminsky Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
589,2023-02-17 15:25:27+00:00,FredWalden9,"@VivekGRamaswamy Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
590,2023-02-17 15:25:19+00:00,FredWalden9,"@BasedMikeLee Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
591,2023-02-17 15:25:19+00:00,Jaimecb2011,"RT @BjornLomborg: Let's stop scaring kids witless about global warming.

Climate change is a problem we need to fix smartly. But it's not a…",,476
592,2023-02-17 15:25:03+00:00,climate_fact,"RT @FredWalden9: @JunkScience @paulkrugman Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 is…",,1
593,2023-02-17 15:25:02+00:00,climate_fact,"RT @FredWalden9: @TzuSays @dancesonthesea @TonyClimate @NOAA @NOAANCEI In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 is…",,1
594,2023-02-17 15:24:40+00:00,BrokenBooks33,"RT @FredWalden9: @washingtonpost Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of t…","Vancouver, British Columbia",2
595,2023-02-17 15:24:15+00:00,cochise251,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Pennsylvania, USA",169
596,2023-02-17 15:24:05+00:00,FredWalden9,"@JunkScience @paulkrugman Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
597,2023-02-17 15:24:03+00:00,Lastplantagenet,"RT @JunkScience: No one has died because average global temperature has increased slightly since industrialization.

In fact, emissions and…","East Midlands, England",33
598,2023-02-17 15:23:02+00:00,climate_fact,"RT @FredWalden9: @goddeketal Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the M…",,3
599,2023-02-17 15:22:51+00:00,meagham,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…","Washington, DC",146
600,2023-02-17 15:22:07+00:00,FredWalden9,"@goddeketal Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,3
601,2023-02-17 15:22:04+00:00,climate_fact,"RT @FredWalden9: @VigilantFox @naomirwolf Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 isl…",,1
602,2023-02-17 15:22:03+00:00,climate_fact,"RT @FredWalden9: @TonyClimate @NOAA @NOAANCEI Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196…",,2
603,2023-02-17 15:22:03+00:00,climate_fact,"RT @FredWalden9: @AlexEpstein Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the…",,1
604,2023-02-17 15:21:46+00:00,FredWalden9,"@AlexEpstein Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
605,2023-02-17 15:21:29+00:00,FredWalden9,"@TonyClimate @NOAA @NOAANCEI Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,2
606,2023-02-17 15:21:13+00:00,FredWalden9,"@VigilantFox @naomirwolf Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
607,2023-02-17 15:21:03+00:00,climate_fact,"RT @FredWalden9: @goddeketal Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the M…",,2
608,2023-02-17 15:20:53+00:00,FredWalden9,"@goddeketal Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,2
609,2023-02-17 15:20:44+00:00,RobotDoggy69,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Lambeth, London",169
610,2023-02-17 15:19:51+00:00,HewhooW,@ShellbackSteve @SenJohnKennedy There is no man made global warming. Same rate of warming since the last ice age. But heybits just science it will change long before the climate.,,0
611,2023-02-17 15:19:34+00:00,chillphoenix,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…",,146
612,2023-02-17 15:19:24+00:00,DebForTrump2024,RT @groth1945: 🆘My Friends and Fellow Americans . As promised my KEY FINDINGS  ( in two minutes lol 😂) of the IPCC: GLOBAL WARMING of 1.5C…,From Iowa to Tennessee ,84
613,2023-02-17 15:19:02+00:00,climate_fact,"RT @FredWalden9: @thedaughter17 Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of th…",,1
614,2023-02-17 15:18:34+00:00,TngLily,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
615,2023-02-17 15:18:29+00:00,FredWalden9,"@thedaughter17 Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
616,2023-02-17 15:18:05+00:00,climate_politix,Myth-buster: Why two degrees of global warming is worse than it sounds » Yale Climate Connections https://t.co/rv0y9XAzRO,,0
617,2023-02-17 15:18:03+00:00,climate_fact,"RT @FredWalden9: @ezralevant Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the M…",,1
618,2023-02-17 15:18:02+00:00,climate_fact,"RT @FredWalden9: @nano_nuclear @HALEUFuel @AmericanUranium In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the…",,1
619,2023-02-17 15:17:03+00:00,climate_fact,"RT @FredWalden9: @washingtonpost Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of t…",,2
620,2023-02-17 15:17:03+00:00,climate_fact,"RT @FredWalden9: @elonmusk @washingtonpost Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 is…",,1
621,2023-02-17 15:17:03+00:00,climate_fact,"RT @FredWalden9: @greta Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldiv…",,1
622,2023-02-17 15:17:02+00:00,FredWalden9,"@ezralevant Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
623,2023-02-17 15:16:52+00:00,lejanomd,No wonder the WEF solution to Global Warming and Climate Change is Population Reduction https://t.co/dwT7KX2Zqs,Metro Manila,0
624,2023-02-17 15:16:43+00:00,FredWalden9,"@greta Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
625,2023-02-17 15:16:21+00:00,FredWalden9,"@elonmusk @washingtonpost Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
626,2023-02-17 15:16:13+00:00,FredWalden9,"@washingtonpost Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,2
627,2023-02-17 15:16:03+00:00,DomenicZarlenga,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…","Toronto, Canada",71
628,2023-02-17 15:16:03+00:00,climate_fact,"RT @FredWalden9: @FrontiersIn @NSWHealth @georgeinstitute @SustDev Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN…",,1
629,2023-02-17 15:15:51+00:00,HargMac,"A judge has told seven lawbreakers: ""It's unarguable that man-made global warming is real and we are facing a climate emergency. No-one can criticise your motivations. You are good people and I will not issue a punitive sentence."" Political crime is crime.
https://t.co/b52tlhv72I",,0
630,2023-02-17 15:15:39+00:00,LindaHa29825297,"RT @RealDutchsinse: Irony:  

People like Greta Thunberg (from Sweden) complaining at the rest of the world about Global Warming / Climate…",United States,283
631,2023-02-17 15:15:26+00:00,DTucker83177660,"She is the State Religion we are supporting with $Billions. The fake Climate Cult buying BS from their false profits of Al Gore, John Kerry &amp; AOC. NOAA stated we have exceeded 8 years of zero Global Warming, Hurricanes have decreased by 25% &amp; Pilar bear population increased. https://t.co/OeaTmLSExV",,0
632,2023-02-17 15:15:10+00:00,FredWalden9,"@FrontiersIn @NSWHealth @georgeinstitute @SustDev Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
633,2023-02-17 15:15:03+00:00,climate_fact,"RT @FredWalden9: @ninaturner Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the M…",,1
634,2023-02-17 15:15:03+00:00,climate_fact,"RT @FredWalden9: @VigilantFox Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the…",,2
635,2023-02-17 15:14:55+00:00,FredWalden9,"@VigilantFox Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,2
636,2023-02-17 15:14:32+00:00,FredWalden9,"@ninaturner Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
637,2023-02-17 15:14:14+00:00,03May66,"RT @JunkScience: No one has died because average global temperature has increased slightly since industrialization.

In fact, emissions and…",,33
638,2023-02-17 15:14:09+00:00,WayneMathison,"RT @MatthewWielicki: If this new modeling is correct, and it rarely is in climate science, then we can expect significant cooling in the no…",Manitoba,106
639,2023-02-17 15:14:03+00:00,climate_fact,"RT @FredWalden9: @TonyClimate In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between…",,1
640,2023-02-17 15:14:02+00:00,climate_fact,"RT @FredWalden9: @goddeketal @BillGates Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islan…",,1
641,2023-02-17 15:13:46+00:00,FredWalden9,"@goddeketal @BillGates Just like the climate scam: In 1988, the @UN  predicted In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming.""  The islands have expanded since then.

#ClimateScam",,1
642,2023-02-17 15:13:36+00:00,SptsGuy1,"#climate #change LINKS TO CLIMATE CHANGE #global #warming #environment #nature_beauty #earth #GreatBarrierReef 
https://t.co/RMag9U6dVG https://t.co/SNEQQpqrMc","Rural Hall, NC",0
643,2023-02-17 15:13:16+00:00,E4S_Center,"Did you know that global aviation is responsible for 3.5% of net anthropogenic warming and that this figure could triple by 2050?

On March 1, we are organizing with @ClimactSuisse, an event on climate neutrality in the aviation sector.

Register here: https://t.co/NC7ne1c1GI https://t.co/pIEsVouD8N",Switzerland,1
